Clip,Start,End
247,1,27070
NaN,27071,47999
91,48000,69918
NaN,69919,95999
55,96000,120568
NaN,120569,143999
258,144000,163227
NaN,163228,191999
125,192000,215578
NaN,215579,239999
287,240000,256991
NaN,256992,287999
29,288000,310770
NaN,310771,335999
211,336000,350475
NaN,350476,383999
237,384000,406323
NaN,406324,431999
201,432000,442433
NaN,442434,479999
