Clip,Start,End
209,1,26675
NaN,26676,47999
212,48000,70899
NaN,70900,95999
36,96000,122165
NaN,122166,143999
193,144000,165330
NaN,165331,191999
154,192000,215814
NaN,215815,239999
57,240000,261282
NaN,261283,287999
121,288000,311787
NaN,311788,335999
198,336000,355709
NaN,355710,383999
274,384000,407683
NaN,407684,431999
199,432000,449241
NaN,449242,479999
