Clip,Start,End
34,1,31037
NaN,31038,47999
210,48000,68807
NaN,68808,95999
291,96000,124675
NaN,124676,143999
282,144000,164677
NaN,164678,191999
272,192000,216653
NaN,216654,239999
270,240000,260650
NaN,260651,287999
137,288000,310690
NaN,310691,335999
216,336000,354891
NaN,354892,383999
60,384000,406673
NaN,406674,431999
197,432000,450031
NaN,450032,479999
