Clip,Start,End
727,1,24352
NaN,24353,47999
803,48000,66007
NaN,66008,95999
760,96000,118037
NaN,118038,143999
628,144000,161928
NaN,161929,191999
636,192000,213438
NaN,213439,239999
810,240000,257647
NaN,257648,287999
764,288000,308363
NaN,308364,335999
753,336000,353613
NaN,353614,383999
650,384000,404193
NaN,404194,431999
715,432000,446336
NaN,446337,479999
