Clip,Start,End
75,1,29163
NaN,29164,47999
107,48000,71082
NaN,71083,95999
54,96000,121248
NaN,121249,143999
200,144000,165980
NaN,165981,191999
252,192000,216908
NaN,216909,239999
119,240000,259840
NaN,259841,287999
165,288000,312886
NaN,312887,335999
213,336000,355684
NaN,355685,383999
92,384000,408568
NaN,408569,431999
219,432000,447960
NaN,447961,479999
