Clip,Start,End
42,1,27162
NaN,27163,47999
240,48000,71605
NaN,71606,95999
100,96000,122349
NaN,122350,143999
207,144000,167561
NaN,167562,191999
182,192000,217670
NaN,217671,239999
37,240000,260782
NaN,260783,287999
251,288000,313303
NaN,313304,335999
229,336000,355611
NaN,355612,383999
1,384000,408231
NaN,408232,431999
185,432000,451239
NaN,451240,479999
