Clip,Start,End
848,1,25331
NaN,25332,47999
698,48000,68377
NaN,68378,95999
861,96000,121257
NaN,121258,143999
743,144000,164448
NaN,164449,191999
805,192000,216118
NaN,216119,239999
622,240000,260400
NaN,260401,287999
843,288000,312049
NaN,312050,335999
871,336000,356052
NaN,356053,383999
702,384000,406846
NaN,406847,431999
736,432000,453237
NaN,453238,479999
