Clip,Start,End
912,1,33528
NaN,33529,47999
1023,48000,72415
NaN,72416,95999
918,96000,128931
NaN,128932,143999
1180,144000,167396
NaN,167397,191999
1068,192000,219256
NaN,219257,239999
953,240000,263226
NaN,263227,287999
973,288000,313830
NaN,313831,335999
1011,336000,359134
NaN,359135,383999
903,384000,408932
NaN,408933,431999
982,432000,453014
NaN,453015,479999
