Clip,Start,End
676,1,28282
NaN,28283,47999
627,48000,69039
NaN,69040,95999
769,96000,122689
NaN,122690,143999
641,144000,163388
NaN,163389,191999
788,192000,215514
NaN,215515,239999
601,240000,259205
NaN,259206,287999
623,288000,311015
NaN,311016,335999
785,336000,354287
NaN,354288,383999
816,384000,406538
NaN,406539,431999
858,432000,448195
NaN,448196,479999
