Clip,Start,End
319,1,33202
NaN,33203,47999
429,48000,72885
NaN,72886,95999
542,96000,126079
NaN,126080,143999
600,144000,165670
NaN,165671,191999
535,192000,221190
NaN,221191,239999
598,240000,261069
NaN,261070,287999
443,288000,315944
NaN,315945,335999
341,336000,356327
NaN,356328,383999
317,384000,408917
NaN,408918,431999
362,432000,451268
NaN,451269,479999
