Clip,Start,End
39,1,24714
NaN,24715,47999
103,48000,69722
NaN,69723,95999
97,96000,119149
NaN,119150,143999
187,144000,165095
NaN,165096,191999
186,192000,215082
NaN,215083,239999
53,240000,260305
NaN,260306,287999
144,288000,309887
NaN,309888,335999
157,336000,356122
NaN,356123,383999
189,384000,405841
NaN,405842,431999
218,432000,451802
NaN,451803,479999
