Clip,Start,End
592,1,29685
NaN,29686,47999
421,48000,70873
NaN,70874,95999
433,96000,124144
NaN,124145,143999
559,144000,166509
NaN,166510,191999
578,192000,219464
NaN,219465,239999
519,240000,261487
NaN,261488,287999
556,288000,311605
NaN,311606,335999
503,336000,356308
NaN,356309,383999
448,384000,407239
NaN,407240,431999
502,432000,450717
NaN,450718,479999
