Clip,Start,End
138,1,30820
NaN,30821,47999
223,48000,73068
NaN,73069,95999
74,96000,124542
NaN,124543,143999
32,144000,168606
NaN,168607,191999
246,192000,219185
NaN,219186,239999
93,240000,262474
NaN,262475,287999
260,288000,314070
NaN,314071,335999
5,336000,357331
NaN,357332,383999
181,384000,410053
NaN,410054,431999
153,432000,452755
NaN,452756,479999
