Clip,Start,End
1148,1,32792
NaN,32793,47999
1106,48000,72543
NaN,72544,95999
1051,96000,128727
NaN,128728,143999
1015,144000,168084
NaN,168085,191999
914,192000,217978
NaN,217979,239999
1104,240000,263979
NaN,263980,287999
1071,288000,312729
NaN,312730,335999
1062,336000,359730
NaN,359731,383999
913,384000,408589
NaN,408590,431999
992,432000,450249
NaN,450250,479999
