Clip,Start,End
610,1,25214
NaN,25215,47999
831,48000,69879
NaN,69880,95999
716,96000,118794
NaN,118795,143999
825,144000,163318
NaN,163319,191999
733,192000,214402
NaN,214403,239999
767,240000,258867
NaN,258868,287999
827,288000,310306
NaN,310307,335999
664,336000,353581
NaN,353582,383999
714,384000,406004
NaN,406005,431999
794,432000,447757
NaN,447758,479999
