Clip,Start,End
147,1,30089
NaN,30090,47999
73,48000,72309
NaN,72310,95999
44,96000,120988
NaN,120989,143999
152,144000,168119
NaN,168120,191999
40,192000,216779
NaN,216780,239999
132,240000,262236
NaN,262237,287999
70,288000,312548
NaN,312549,335999
160,336000,357905
NaN,357906,383999
88,384000,408315
NaN,408316,431999
62,432000,452363
NaN,452364,479999
