Clip,Start,End
977,1,33526
NaN,33527,47999
1095,48000,69812
NaN,69813,95999
922,96000,125252
NaN,125253,143999
1009,144000,165289
NaN,165290,191999
1107,192000,217016
NaN,217017,239999
994,240000,260530
NaN,260531,287999
951,288000,310396
NaN,310397,335999
1174,336000,354611
NaN,354612,383999
1188,384000,406341
NaN,406342,431999
1158,432000,447161
NaN,447162,479999
