Clip,Start,End
614,1,23481
NaN,23482,47999
821,48000,68680
NaN,68681,95999
670,96000,119111
NaN,119112,143999
616,144000,165713
NaN,165714,191999
654,192000,214834
NaN,214835,239999
863,240000,259457
NaN,259458,287999
658,288000,310423
NaN,310424,335999
696,336000,352633
NaN,352634,383999
602,384000,405713
NaN,405714,431999
814,432000,446232
NaN,446233,479999
