Clip,Start,End
318,1,39715
NaN,39716,47999
391,48000,69705
NaN,69706,95999
375,96000,124151
NaN,124152,143999
366,144000,165370
NaN,165371,191999
500,192000,219674
NaN,219675,239999
365,240000,257304
NaN,257305,287999
599,288000,312165
NaN,312166,335999
326,336000,352176
NaN,352177,383999
530,384000,407845
NaN,407846,431999
597,432000,452102
NaN,452103,479999
