Clip,Start,End
671,1,25067
NaN,25068,47999
653,48000,67447
NaN,67448,95999
608,96000,118688
NaN,118689,143999
729,144000,163355
NaN,163356,191999
699,192000,213958
NaN,213959,239999
660,240000,258940
NaN,258941,287999
882,288000,308726
NaN,308727,335999
661,336000,352866
NaN,352867,383999
897,384000,403774
NaN,403775,431999
665,432000,448590
NaN,448591,479999
