Clip,Start,End
370,1,28066
NaN,28067,47999
573,48000,72891
NaN,72892,95999
484,96000,123569
NaN,123570,143999
580,144000,167090
NaN,167091,191999
533,192000,219535
NaN,219536,239999
412,240000,262760
NaN,262761,287999
377,288000,315235
NaN,315236,335999
303,336000,356050
NaN,356051,383999
568,384000,409722
NaN,409723,431999
364,432000,451499
NaN,451500,479999
