Clip,Start,End
1167,1,26925
NaN,26926,47999
943,48000,71124
NaN,71125,95999
1145,96000,121763
NaN,121764,143999
1006,144000,166768
NaN,166769,191999
929,192000,216117
NaN,216118,239999
1177,240000,260941
NaN,260942,287999
1084,288000,311932
NaN,311933,335999
1173,336000,354559
NaN,354560,383999
1193,384000,407892
NaN,407893,431999
1134,432000,450239
NaN,450240,479999
