Clip,Start,End
892,1,24933
NaN,24934,47999
739,48000,69173
NaN,69174,95999
850,96000,120630
NaN,120631,143999
731,144000,165098
NaN,165099,191999
823,192000,215944
NaN,215945,239999
749,240000,260375
NaN,260376,287999
684,288000,311042
NaN,311043,335999
637,336000,355922
NaN,355923,383999
726,384000,407027
NaN,407028,431999
784,432000,449241
NaN,449242,479999
