Clip,Start,End
902,1,30544
NaN,30545,47999
993,48000,68841
NaN,68842,95999
969,96000,124065
NaN,124066,143999
1093,144000,167029
NaN,167030,191999
1137,192000,219331
NaN,219332,239999
997,240000,262167
NaN,262168,287999
935,288000,314987
NaN,314988,335999
980,336000,353281
NaN,353282,383999
991,384000,408251
NaN,408252,431999
1054,432000,456136
NaN,456137,479999
