Clip,Start,End
24,1,41971
NaN,41972,47999
155,48000,72072
NaN,72073,95999
83,96000,126357
NaN,126358,143999
111,144000,167683
NaN,167684,191999
233,192000,217408
NaN,217409,239999
27,240000,262473
NaN,262474,287999
108,288000,313095
NaN,313096,335999
176,336000,357696
NaN,357697,383999
6,384000,408636
NaN,408637,431999
261,432000,453237
NaN,453238,479999
