Clip,Start,End
126,1,30219
NaN,30220,47999
190,48000,71091
NaN,71092,95999
231,96000,123316
NaN,123317,143999
228,144000,165827
NaN,165828,191999
295,192000,219003
NaN,219004,239999
194,240000,260230
NaN,260231,287999
82,288000,312081
NaN,312082,335999
220,336000,356006
NaN,356007,383999
253,384000,407816
NaN,407817,431999
286,432000,451378
NaN,451379,479999
