Clip,Start,End
437,1,26635
NaN,26636,47999
478,48000,69928
NaN,69929,95999
312,96000,120745
NaN,120746,143999
518,144000,165435
NaN,165436,191999
531,192000,216441
NaN,216442,239999
460,240000,260572
NaN,260573,287999
406,288000,312078
NaN,312079,335999
558,336000,354246
NaN,354247,383999
335,384000,406809
NaN,406810,431999
347,432000,446485
NaN,446486,479999
