Clip,Start,End
838,1,22865
NaN,22866,47999
854,48000,68284
NaN,68285,95999
634,96000,118183
NaN,118184,143999
737,144000,163658
NaN,163659,191999
813,192000,213958
NaN,213959,239999
692,240000,257880
NaN,257881,287999
724,288000,309911
NaN,309912,335999
866,336000,353357
NaN,353358,383999
712,384000,405461
NaN,405462,431999
834,432000,446923
NaN,446924,479999
