Clip,Start,End
373,1,29967
NaN,29968,47999
327,48000,71588
NaN,71589,95999
416,96000,125102
NaN,125103,143999
565,144000,167082
NaN,167083,191999
438,192000,220899
NaN,220900,239999
346,240000,260279
NaN,260280,287999
564,288000,314820
NaN,314821,335999
361,336000,356219
NaN,356220,383999
439,384000,409385
NaN,409386,431999
304,432000,451231
NaN,451232,479999
