Clip,Start,End
678,1,28645
NaN,28646,47999
643,48000,67248
NaN,67249,95999
846,96000,122140
NaN,122141,143999
666,144000,163078
NaN,163079,191999
700,192000,217853
NaN,217854,239999
819,240000,257287
NaN,257288,287999
761,288000,310678
NaN,310679,335999
886,336000,353101
NaN,353102,383999
828,384000,404651
NaN,404652,431999
900,432000,446987
NaN,446988,479999
