Clip,Start,End
336,1,25314
NaN,25315,47999
574,48000,70481
NaN,70482,95999
457,96000,120990
NaN,120991,143999
393,144000,165371
NaN,165372,191999
449,192000,216546
NaN,216547,239999
397,240000,261017
NaN,261018,287999
544,288000,312427
NaN,312428,335999
476,336000,354426
NaN,354427,383999
402,384000,407805
NaN,407806,431999
511,432000,449095
NaN,449096,479999
