Clip,Start,End
387,1,30416
NaN,30417,47999
446,48000,71370
NaN,71371,95999
571,96000,122605
NaN,122606,143999
447,144000,167003
NaN,167004,191999
357,192000,216885
NaN,216886,239999
475,240000,262741
NaN,262742,287999
506,288000,311845
NaN,311846,335999
466,336000,358684
NaN,358685,383999
493,384000,407448
NaN,407449,431999
345,432000,451822
NaN,451823,479999
