Clip,Start,End
526,1,30179
NaN,30180,47999
394,48000,69748
NaN,69749,95999
524,96000,122140
NaN,122141,143999
411,144000,165225
NaN,165226,191999
314,192000,217104
NaN,217105,239999
473,240000,260912
NaN,260913,287999
422,288000,312339
NaN,312340,335999
510,336000,356772
NaN,356773,383999
355,384000,408222
NaN,408223,431999
445,432000,451494
NaN,451495,479999
