Clip,Start,End
591,1,32380
NaN,32381,47999
515,48000,72049
NaN,72050,95999
417,96000,127229
NaN,127230,143999
461,144000,167846
NaN,167847,191999
435,192000,219046
NaN,219047,239999
505,240000,261865
NaN,261866,287999
378,288000,314492
NaN,314493,335999
582,336000,357461
NaN,357462,383999
351,384000,409853
NaN,409854,431999
313,432000,452583
NaN,452584,479999
