Clip,Start,End
1128,1,29016
NaN,29017,47999
1090,48000,70887
NaN,70888,95999
1160,96000,122896
NaN,122897,143999
1175,144000,165841
NaN,165842,191999
1121,192000,217548
NaN,217549,239999
948,240000,260637
NaN,260638,287999
1099,288000,312659
NaN,312660,335999
1200,336000,354533
NaN,354534,383999
1041,384000,407500
NaN,407501,431999
1176,432000,449958
NaN,449959,479999
