Clip,Start,End
1108,1,28302
NaN,28303,47999
937,48000,70423
NaN,70424,95999
1045,96000,120833
NaN,120834,143999
926,144000,165153
NaN,165154,191999
939,192000,215684
NaN,215685,239999
1120,240000,261028
NaN,261029,287999
1076,288000,311369
NaN,311370,335999
966,336000,356910
NaN,356911,383999
958,384000,406765
NaN,406766,431999
1166,432000,452075
NaN,452076,479999
