Clip,Start,End
249,1,27343
NaN,27344,47999
129,48000,68598
NaN,68599,95999
105,96000,122898
NaN,122899,143999
4,144000,163920
NaN,163921,191999
76,192000,217766
NaN,217767,239999
192,240000,259448
NaN,259449,287999
149,288000,312699
NaN,312700,335999
164,336000,355053
NaN,355054,383999
161,384000,404860
NaN,404861,431999
47,432000,450384
NaN,450385,479999
