Clip,Start,End
889,1,27395
NaN,27396,47999
754,48000,68540
NaN,68541,95999
721,96000,120327
NaN,120328,143999
605,144000,163998
NaN,163999,191999
765,192000,215918
NaN,215919,239999
881,240000,257775
NaN,257776,287999
669,288000,311666
NaN,311667,335999
820,336000,352869
NaN,352870,383999
852,384000,405563
NaN,405564,431999
645,432000,446131
NaN,446132,479999
