Clip,Start,End
89,1,31856
NaN,31857,47999
131,48000,73329
NaN,73330,95999
289,96000,124597
NaN,124598,143999
12,144000,169031
NaN,169032,191999
227,192000,219734
NaN,219735,239999
7,240000,264512
NaN,264513,287999
238,288000,313539
NaN,313540,335999
2,336000,360356
NaN,360357,383999
115,384000,409329
NaN,409330,431999
266,432000,451658
NaN,451659,479999
