Clip,Start,End
1136,1,31125
NaN,31126,47999
1066,48000,72397
NaN,72398,95999
1086,96000,124127
NaN,124128,143999
915,144000,168338
NaN,168339,191999
961,192000,219036
NaN,219037,239999
942,240000,263942
NaN,263943,287999
1028,288000,312978
NaN,312979,335999
1187,336000,359206
NaN,359207,383999
932,384000,408455
NaN,408456,431999
1067,432000,452534
NaN,452535,479999
