Clip,Start,End
907,1,33910
NaN,33911,47999
979,48000,72424
NaN,72425,95999
1005,96000,122219
NaN,122220,143999
962,144000,166442
NaN,166443,191999
1021,192000,218088
NaN,218089,239999
1004,240000,263816
NaN,263817,287999
920,288000,313632
NaN,313633,335999
1186,336000,356825
NaN,356826,383999
1125,384000,409124
NaN,409125,431999
1113,432000,451605
NaN,451606,479999
