Clip,Start,End
58,1,28860
NaN,28861,47999
177,48000,71631
NaN,71632,95999
244,96000,124261
NaN,124262,143999
143,144000,167468
NaN,167469,191999
10,192000,220223
NaN,220224,239999
134,240000,262559
NaN,262560,287999
113,288000,314767
NaN,314768,335999
81,336000,358322
NaN,358323,383999
102,384000,409409
NaN,409410,431999
268,432000,453827
NaN,453828,479999
