Clip,Start,End
908,1,29943
NaN,29944,47999
1046,48000,74198
NaN,74199,95999
923,96000,125652
NaN,125653,143999
1036,144000,167817
NaN,167818,191999
1081,192000,221160
NaN,221161,239999
928,240000,263177
NaN,263178,287999
1192,288000,316196
NaN,316197,335999
998,336000,358701
NaN,358702,383999
1140,384000,410402
NaN,410403,431999
1080,432000,453095
NaN,453096,479999
