Clip,Start,End
722,1,26220
NaN,26221,47999
859,48000,69795
NaN,69796,95999
685,96000,120755
NaN,120756,143999
745,144000,164128
NaN,164129,191999
893,192000,215956
NaN,215957,239999
646,240000,259998
NaN,259999,287999
826,288000,311291
NaN,311292,335999
657,336000,353964
NaN,353965,383999
688,384000,406992
NaN,406993,431999
857,432000,448636
NaN,448637,479999
