Clip,Start,End
469,1,28389
NaN,28390,47999
431,48000,72023
NaN,72024,95999
385,96000,123296
NaN,123297,143999
575,144000,165487
NaN,165488,191999
540,192000,219159
NaN,219160,239999
508,240000,260772
NaN,260773,287999
520,288000,313582
NaN,313583,335999
587,336000,356169
NaN,356170,383999
546,384000,408650
NaN,408651,431999
423,432000,451611
NaN,451612,479999
