Clip,Start,End
547,1,30716
NaN,30717,47999
404,48000,69409
NaN,69410,95999
343,96000,120906
NaN,120907,143999
363,144000,165178
NaN,165179,191999
409,192000,216850
NaN,216851,239999
321,240000,260595
NaN,260596,287999
392,288000,311399
NaN,311400,335999
534,336000,356546
NaN,356547,383999
329,384000,407055
NaN,407056,431999
464,432000,451704
NaN,451705,479999
