Clip,Start,End
1022,1,29766
NaN,29767,47999
1040,48000,72833
NaN,72834,95999
1196,96000,124510
NaN,124511,143999
1116,144000,167919
NaN,167920,191999
1026,192000,219882
NaN,219883,239999
960,240000,263329
NaN,263330,287999
1159,288000,315214
NaN,315215,335999
1078,336000,359235
NaN,359236,383999
1059,384000,409094
NaN,409095,431999
1132,432000,454559
NaN,454560,479999
