Clip,Start,End
910,1,34055
NaN,34056,47999
1163,48000,71352
NaN,71353,95999
924,96000,128619
NaN,128620,143999
1008,144000,166375
NaN,166376,191999
1146,192000,220963
NaN,220964,239999
1129,240000,260834
NaN,260835,287999
1112,288000,315360
NaN,315361,335999
1097,336000,355199
NaN,355200,383999
1117,384000,407729
NaN,407730,431999
1185,432000,448207
NaN,448208,479999
