Clip,Start,End
1056,1,34709
NaN,34710,47999
1063,48000,73827
NaN,73828,95999
985,96000,123718
NaN,123719,143999
950,144000,167704
NaN,167705,191999
1131,192000,219098
NaN,219099,239999
1168,240000,261252
NaN,261253,287999
1172,288000,314518
NaN,314519,335999
1013,336000,355808
NaN,355809,383999
925,384000,410303
NaN,410304,431999
1157,432000,451344
NaN,451345,479999
