Clip,Start,End
150,1,26524
NaN,26525,47999
79,48000,72159
NaN,72160,95999
259,96000,122062
NaN,122063,143999
215,144000,167500
NaN,167501,191999
43,192000,216911
NaN,216912,239999
95,240000,261486
NaN,261487,287999
9,288000,312683
NaN,312684,335999
283,336000,355704
NaN,355705,383999
80,384000,408568
NaN,408569,431999
64,432000,449079
NaN,449080,479999
