Clip,Start,End
255,1,26769
NaN,26770,47999
30,48000,70130
NaN,70131,95999
151,96000,119700
NaN,119701,143999
254,144000,166259
NaN,166260,191999
158,192000,215445
NaN,215446,239999
205,240000,261679
NaN,261680,287999
96,288000,311070
NaN,311071,335999
65,336000,354376
NaN,354377,383999
8,384000,407062
NaN,407063,431999
265,432000,450171
NaN,450172,479999
