Clip,Start,End
589,1,29853
NaN,29854,47999
509,48000,72049
NaN,72050,95999
562,96000,125538
NaN,125539,143999
333,144000,167936
NaN,167937,191999
470,192000,219891
NaN,219892,239999
545,240000,263683
NaN,263684,287999
539,288000,315421
NaN,315422,335999
489,336000,359468
NaN,359469,383999
561,384000,410767
NaN,410768,431999
463,432000,455189
NaN,455190,479999
