Clip,Start,End
593,1,31962
NaN,31963,47999
374,48000,72568
NaN,72569,95999
420,96000,124900
NaN,124901,143999
426,144000,168078
NaN,168079,191999
474,192000,220100
NaN,220101,239999
398,240000,261644
NaN,261645,287999
569,288000,313879
NaN,313880,335999
521,336000,356101
NaN,356102,383999
492,384000,409408
NaN,409409,431999
382,432000,451845
NaN,451846,479999
