Clip,Start,End
938,1,30939
NaN,30940,47999
1030,48000,72310
NaN,72311,95999
1018,96000,123499
NaN,123500,143999
1049,144000,167758
NaN,167759,191999
970,192000,219217
NaN,219218,239999
1101,240000,263108
NaN,263109,287999
1052,288000,313559
NaN,313560,335999
1091,336000,358074
NaN,358075,383999
1165,384000,408485
NaN,408486,431999
1057,432000,453173
NaN,453174,479999
