Clip,Start,End
316,1,39318
NaN,39319,47999
408,48000,69121
NaN,69122,95999
552,96000,126349
NaN,126350,143999
396,144000,164964
NaN,164965,191999
455,192000,217670
NaN,217671,239999
581,240000,260284
NaN,260285,287999
566,288000,310924
NaN,310925,335999
583,336000,356076
NaN,356077,383999
425,384000,405696
NaN,405697,431999
586,432000,451971
NaN,451972,479999
