Clip,Start,End
911,1,33369
NaN,33370,47999
1156,48000,71578
NaN,71579,95999
968,96000,122104
NaN,122105,143999
955,144000,167526
NaN,167527,191999
1082,192000,216049
NaN,216050,239999
1096,240000,263148
NaN,263149,287999
1164,288000,311761
NaN,311762,335999
1198,336000,356708
NaN,356709,383999
1087,384000,407758
NaN,407759,431999
1130,432000,452153
NaN,452154,479999
