Clip,Start,End
591,1,32380
NaN,32381,47999
431,48000,72023
NaN,72024,95999
547,96000,126715
NaN,126716,143999
327,144000,167588
NaN,167589,191999
548,192000,221829
NaN,221830,239999
482,240000,262088
NaN,262089,287999
322,288000,317561
NaN,317562,335999
382,336000,355845
NaN,355846,383999
315,384000,409712
NaN,409713,431999
558,432000,450246
NaN,450247,479999
