Clip,Start,End
924,1,32620
NaN,32621,47999
915,48000,72338
NaN,72339,95999
1135,96000,125218
NaN,125219,143999
1015,144000,168084
NaN,168085,191999
1108,192000,220301
NaN,220302,239999
1117,240000,263729
NaN,263730,287999
1133,288000,315603
NaN,315604,335999
984,336000,358189
NaN,358190,383999
1141,384000,410689
NaN,410690,431999
1166,432000,452075
NaN,452076,479999
