Clip,Start,End
399,1,35551
NaN,35552,47999
559,48000,70509
NaN,70510,95999
592,96000,125684
NaN,125685,143999
505,144000,165865
NaN,165866,191999
551,192000,221303
NaN,221304,239999
396,240000,260964
NaN,260965,287999
343,288000,312906
NaN,312907,335999
508,336000,356772
NaN,356773,383999
544,384000,408427
NaN,408428,431999
345,432000,451822
NaN,451823,479999
