Clip,Start,End
387,1,30416
NaN,30417,47999
570,48000,71291
NaN,71292,95999
350,96000,123995
NaN,123996,143999
301,144000,167154
NaN,167155,191999
307,192000,219123
NaN,219124,239999
329,240000,263055
NaN,263056,287999
573,288000,312891
NaN,312892,335999
513,336000,357841
NaN,357842,383999
302,384000,408808
NaN,408809,431999
328,432000,453483
NaN,453484,479999
