Clip,Start,End
227,1,27735
NaN,27736,47999
31,48000,72566
NaN,72567,95999
290,96000,123682
NaN,123683,143999
245,144000,168519
NaN,168520,191999
76,192000,217766
NaN,217767,239999
263,240000,263238
NaN,263239,287999
206,288000,312911
NaN,312912,335999
196,336000,358663
NaN,358664,383999
39,384000,408713
NaN,408714,431999
258,432000,451227
NaN,451228,479999
