Clip,Start,End
320,1,36467
NaN,36468,47999
489,48000,71468
NaN,71469,95999
309,96000,125306
NaN,125307,143999
497,144000,166272
NaN,166273,191999
459,192000,218401
NaN,218402,239999
398,240000,261644
NaN,261645,287999
429,288000,312885
NaN,312886,335999
341,336000,356327
NaN,356328,383999
485,384000,408780
NaN,408781,431999
583,432000,452076
NaN,452077,479999
