Clip,Start,End
589,1,29853
NaN,29854,47999
368,48000,71977
NaN,71978,95999
567,96000,123447
NaN,123448,143999
462,144000,166446
NaN,166447,191999
405,192000,217957
NaN,217958,239999
597,240000,260102
NaN,260103,287999
372,288000,313783
NaN,313784,335999
521,336000,356101
NaN,356102,383999
595,384000,409042
NaN,409043,431999
362,432000,451268
NaN,451269,479999
