Clip,Start,End
1035,1,28128
NaN,28129,47999
901,48000,73195
NaN,73196,95999
1167,96000,122924
NaN,122925,143999
942,144000,167942
NaN,167943,191999
921,192000,218723
NaN,218724,239999
1072,240000,260075
NaN,260076,287999
1005,288000,314219
NaN,314220,335999
1092,336000,355024
NaN,355025,383999
1155,384000,410140
NaN,410141,431999
1098,432000,450245
NaN,450246,479999
